candidate_id,name,party,city,1270,1275,1277,1278,1279,1280,1281,1285,1287,1288,1289,1290,1292,1293,1294,1295,1298,1299,1300,1301,1304,1305,1306,1307,1308
301,Leila Stockmarr,Enhedslisten – De Rød-Grønne,København ,5.0,1.0,5.0,2.0,2.0,1.0,1.0,5.0,5.0,1.0,4.0,4.0,5.0,1.0,2.0,1.0,1.0,4.0,1.0,1.0,5.0,5.0,5.0,4.0,1.0
303,Pil Yildiz,Enhedslisten – De Rød-Grønne,Fredriksberg ,5.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,4.0,1.0,5.0,5.0,4.0,1.0,2.0,2.0,1.0,2.0,4.0,1.0,4.0,5.0,4.0,2.0,2.0
304,Kim Larsen,Enhedslisten – De Rød-Grønne,Tårnby ,0.0,1.0,5.0,1.0,4.0,2.0,1.0,5.0,5.0,2.0,5.0,4.0,5.0,1.0,4.0,2.0,1.0,4.0,4.0,2.0,5.0,5.0,4.0,4.0,4.0
306,Mette Bloch Hansen,Enhedslisten – De Rød-Grønne,København,0.0,1.0,5.0,1.0,4.0,2.0,1.0,0.0,5.0,1.0,4.0,5.0,5.0,1.0,4.0,2.0,1.0,2.0,1.0,1.0,4.0,5.0,4.0,2.0,1.0
307,Mathilde Vinther,Enhedslisten – De Rød-Grønne,København,5.0,1.0,5.0,1.0,2.0,1.0,1.0,5.0,5.0,1.0,4.0,2.0,5.0,2.0,2.0,1.0,1.0,4.0,1.0,1.0,5.0,5.0,4.0,4.0,1.0
308,Pil Christensen,Enhedslisten – De Rød-Grønne,København,4.0,2.0,5.0,2.0,2.0,2.0,1.0,5.0,5.0,2.0,4.0,4.0,5.0,1.0,2.0,1.0,1.0,4.0,1.0,1.0,5.0,5.0,4.0,2.0,1.0
309,Rosa Lund,Enhedslisten – De Rød-Grønne,København N,5.0,1.0,5.0,1.0,4.0,1.0,1.0,5.0,5.0,1.0,5.0,4.0,5.0,1.0,4.0,1.0,1.0,2.0,1.0,1.0,5.0,5.0,4.0,1.0,1.0
310,Peder Hvelplund,Enhedslisten – De Rød-Grønne,Hjørring,5.0,1.0,5.0,1.0,2.0,1.0,1.0,5.0,5.0,1.0,5.0,5.0,5.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,5.0,4.0,4.0,1.0
311,Lasse Olsen,Enhedslisten – De Rød-Grønne,Aalborg,5.0,1.0,5.0,1.0,2.0,1.0,1.0,5.0,5.0,1.0,4.0,2.0,5.0,1.0,4.0,1.0,1.0,4.0,1.0,1.0,5.0,5.0,5.0,4.0,1.0
313,Christoffer Emil Jexen,Enhedslisten – De Rød-Grønne,Birkerød,5.0,2.0,5.0,1.0,4.0,2.0,2.0,5.0,5.0,2.0,4.0,4.0,5.0,1.0,4.0,2.0,1.0,4.0,1.0,1.0,5.0,4.0,4.0,4.0,1.0
314,Annie Hagel,Enhedslisten – De Rød-Grønne,Gilleleje,5.0,2.0,5.0,1.0,4.0,1.0,1.0,4.0,5.0,1.0,4.0,5.0,5.0,1.0,2.0,2.0,1.0,4.0,1.0,2.0,4.0,5.0,2.0,4.0,1.0
316,Carolina Cámara,Enhedslisten – De Rød-Grønne,Egedal,5.0,1.0,5.0,2.0,2.0,1.0,1.0,5.0,5.0,2.0,4.0,4.0,5.0,2.0,4.0,1.0,1.0,4.0,1.0,1.0,5.0,5.0,4.0,4.0,1.0
317,Emil Andersen,Enhedslisten – De Rød-Grønne,Allerød,4.0,2.0,5.0,2.0,2.0,2.0,1.0,4.0,4.0,2.0,4.0,4.0,4.0,2.0,4.0,2.0,2.0,2.0,1.0,2.0,4.0,4.0,4.0,4.0,2.0
319,Ludmila Plenge,Enhedslisten – De Rød-Grønne,Roskilde ,5.0,2.0,5.0,1.0,2.0,1.0,1.0,5.0,5.0,1.0,5.0,2.0,5.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.0,5.0,5.0,4.0,1.0
320,Bruno Jerup,Enhedslisten – De Rød-Grønne,Næstved,5.0,4.0,5.0,1.0,4.0,1.0,1.0,5.0,5.0,1.0,2.0,5.0,5.0,1.0,2.0,2.0,1.0,5.0,2.0,1.0,5.0,5.0,5.0,5.0,2.0
321,Peter Roswall,Enhedslisten – De Rød-Grønne,4652,5.0,2.0,5.0,1.0,4.0,1.0,1.0,5.0,5.0,1.0,5.0,4.0,5.0,2.0,4.0,1.0,1.0,2.0,1.0,1.0,4.0,5.0,4.0,4.0,1.0
322,Louis Jacobsen,Enhedslisten – De Rød-Grønne,København k,5.0,1.0,5.0,2.0,2.0,1.0,1.0,5.0,5.0,1.0,4.0,2.0,5.0,2.0,4.0,2.0,1.0,2.0,1.0,1.0,5.0,5.0,5.0,1.0,1.0
323,Birgit Gedionsen,Enhedslisten – De Rød-Grønne,Havdrup,4.0,1.0,5.0,1.0,2.0,1.0,2.0,4.0,4.0,1.0,5.0,5.0,5.0,1.0,4.0,2.0,1.0,5.0,1.0,2.0,4.0,5.0,4.0,4.0,2.0
324,Jonas Paludan,Enhedslisten – De Rød-Grønne,Roskilde,5.0,2.0,5.0,2.0,2.0,1.0,1.0,5.0,5.0,1.0,4.0,4.0,5.0,1.0,4.0,2.0,1.0,2.0,2.0,1.0,5.0,5.0,4.0,5.0,2.0
326,Eva Flyvholm,Enhedslisten – De Rød-Grønne,Sorø ,5.0,2.0,5.0,2.0,4.0,1.0,1.0,4.0,5.0,1.0,4.0,4.0,5.0,2.0,4.0,2.0,1.0,2.0,1.0,1.0,5.0,5.0,4.0,2.0,2.0
327,Helena Hedegaard Udsen,Enhedslisten – De Rød-Grønne,København NV,5.0,2.0,5.0,2.0,2.0,1.0,1.0,5.0,4.0,1.0,5.0,5.0,5.0,1.0,4.0,1.0,1.0,4.0,1.0,2.0,5.0,5.0,5.0,4.0,1.0
329,Helene Hellesøe Appel,Enhedslisten – De Rød-Grønne,Haderslev,5.0,2.0,5.0,1.0,2.0,1.0,1.0,5.0,5.0,1.0,5.0,2.0,5.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,5.0,5.0,4.0,4.0,1.0
331,Lasse Harder Schousboe,Enhedslisten – De Rød-Grønne,Fanø Kommune,5.0,1.0,5.0,1.0,2.0,1.0,1.0,5.0,5.0,1.0,4.0,5.0,5.0,2.0,2.0,1.0,1.0,4.0,1.0,1.0,5.0,5.0,5.0,4.0,1.0
333,Lars Mogensen,Enhedslisten – De Rød-Grønne,Esbjerg,5.0,2.0,5.0,1.0,2.0,1.0,1.0,5.0,5.0,1.0,5.0,4.0,5.0,1.0,4.0,2.0,1.0,2.0,1.0,1.0,5.0,5.0,5.0,2.0,1.0
334,Rasmus Vestergaard Madsen,Enhedslisten – De Rød-Grønne,København S ,5.0,1.0,5.0,1.0,2.0,1.0,1.0,5.0,5.0,1.0,4.0,4.0,5.0,1.0,4.0,1.0,1.0,4.0,1.0,1.0,5.0,5.0,5.0,2.0,2.0
335,Lilje Holm,Enhedslisten – De Rød-Grønne,Vejle,5.0,1.0,5.0,1.0,4.0,1.0,1.0,5.0,5.0,1.0,5.0,2.0,5.0,2.0,4.0,1.0,1.0,4.0,1.0,2.0,5.0,5.0,5.0,2.0,2.0
336,Holly Marie Turner,Enhedslisten – De Rød-Grønne,Valby,5.0,1.0,5.0,2.0,2.0,1.0,1.0,5.0,5.0,1.0,5.0,2.0,5.0,1.0,4.0,1.0,1.0,5.0,1.0,1.0,5.0,5.0,4.0,4.0,1.0
337,Benny Dall,Enhedslisten – De Rød-Grønne,Kolding,5.0,1.0,5.0,1.0,4.0,1.0,1.0,5.0,5.0,1.0,4.0,4.0,5.0,1.0,4.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
338,Mathias D. Christiansen,Enhedslisten – De Rød-Grønne,Haderslev,5.0,1.0,5.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,5.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.0,5.0,5.0,5.0,1.0
340,Lisbeth Torfing,Enhedslisten – De Rød-Grønne,Grumstrup ved Hovedgård,5.0,1.0,5.0,2.0,4.0,1.0,1.0,5.0,5.0,2.0,5.0,4.0,5.0,1.0,2.0,1.0,1.0,4.0,1.0,1.0,5.0,5.0,4.0,2.0,1.0
343,Stine Ry Andersen,Enhedslisten – De Rød-Grønne,Højbjerg,5.0,1.0,5.0,2.0,4.0,1.0,1.0,5.0,5.0,2.0,4.0,2.0,5.0,2.0,4.0,1.0,1.0,4.0,1.0,1.0,5.0,5.0,4.0,4.0,1.0
345,Christian Juhl,Enhedslisten – De Rød-Grønne,Silkeborg,5.0,1.0,5.0,1.0,2.0,1.0,1.0,5.0,5.0,1.0,5.0,5.0,5.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,5.0,5.0,5.0,5.0,1.0
346,Trine Mach,Enhedslisten – De Rød-Grønne,København,5.0,2.0,5.0,1.0,2.0,1.0,1.0,5.0,5.0,1.0,4.0,2.0,5.0,1.0,4.0,1.0,1.0,4.0,1.0,1.0,5.0,5.0,4.0,4.0,1.0
348,Edith Vels,Enhedslisten – De Rød-Grønne,Aarhus,5.0,1.0,5.0,1.0,2.0,1.0,1.0,5.0,5.0,1.0,5.0,4.0,5.0,1.0,4.0,1.0,1.0,5.0,1.0,1.0,5.0,5.0,4.0,5.0,1.0
350,Maria Sørensen,Enhedslisten – De Rød-Grønne,Laurbjerg,5.0,1.0,5.0,2.0,2.0,1.0,1.0,5.0,5.0,1.0,5.0,4.0,5.0,1.0,4.0,1.0,1.0,4.0,1.0,1.0,5.0,5.0,5.0,4.0,1.0
351,Kristjar Skajaa,Enhedslisten – De Rød-Grønne,"Norsminde, 8340 Malling",5.0,1.0,5.0,1.0,4.0,1.0,1.0,5.0,4.0,1.0,5.0,5.0,5.0,1.0,4.0,1.0,1.0,4.0,1.0,1.0,2.0,5.0,5.0,4.0,1.0
352,Christina Hedegaard Hansen,Enhedslisten – De Rød-Grønne,Viby J ,5.0,4.0,4.0,2.0,2.0,1.0,1.0,5.0,5.0,2.0,4.0,4.0,4.0,2.0,5.0,1.0,2.0,1.0,1.0,2.0,5.0,5.0,4.0,2.0,2.0
354,Emil Sloth,Alternativet,København,4.0,2.0,4.0,2.0,2.0,2.0,2.0,4.0,4.0,2.0,4.0,4.0,4.0,2.0,4.0,2.0,2.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,2.0
357,Nicklas Stampe Raabjerg,Alternativet,Herning,5.0,1.0,5.0,5.0,2.0,1.0,2.0,5.0,2.0,1.0,5.0,4.0,5.0,1.0,4.0,1.0,1.0,4.0,1.0,2.0,5.0,5.0,5.0,5.0,1.0
358,Steffen Tolstrup,Alternativet,Ringkøbing,5.0,2.0,5.0,4.0,2.0,1.0,1.0,5.0,2.0,1.0,4.0,5.0,5.0,1.0,4.0,2.0,1.0,5.0,1.0,4.0,5.0,5.0,5.0,4.0,1.0
359,Torsten Gejl,Alternativet,Aarhus C,5.0,1.0,5.0,1.0,1.0,1.0,1.0,5.0,5.0,1.0,4.0,5.0,5.0,2.0,4.0,2.0,1.0,5.0,1.0,1.0,5.0,5.0,5.0,5.0,1.0
360,Nikoline Erbs Hillers-Bendtsen,Alternativet,Aarhus C,5.0,2.0,5.0,2.0,2.0,1.0,2.0,5.0,5.0,1.0,2.0,5.0,5.0,1.0,4.0,1.0,1.0,5.0,1.0,2.0,4.0,5.0,5.0,5.0,1.0
362,Steffen Hedegaard Attermann Brinch,Alternativet,Låsby,4.0,1.0,5.0,5.0,1.0,1.0,2.0,4.0,5.0,2.0,4.0,4.0,5.0,2.0,5.0,2.0,2.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,2.0
364,Coco Mette Cecilie Kjærgaard,Alternativet,Børkop,4.0,2.0,5.0,2.0,4.0,1.0,2.0,2.0,2.0,4.0,5.0,5.0,5.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,5.0,5.0,5.0,4.0,1.0
366,Hans Biering Fonsbøl,Alternativet,Vejle,5.0,4.0,5.0,1.0,4.0,1.0,2.0,5.0,4.0,2.0,4.0,4.0,5.0,1.0,4.0,2.0,5.0,4.0,2.0,2.0,4.0,5.0,5.0,2.0,2.0
369,Bo Nielsen,Alternativet,"Vejen kommune, Holsted by",5.0,1.0,5.0,5.0,4.0,1.0,1.0,5.0,5.0,1.0,5.0,5.0,5.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,1.0,5.0
370,Edvard Korsbæk,Alternativet,St. Darum,5.0,1.0,5.0,2.0,2.0,1.0,4.0,4.0,4.0,1.0,4.0,5.0,5.0,1.0,4.0,1.0,1.0,4.0,1.0,1.0,5.0,5.0,5.0,4.0,1.0
371,Astrid Fogh,Alternativet,Fredericia,2.0,2.0,5.0,2.0,2.0,2.0,1.0,5.0,5.0,1.0,5.0,5.0,5.0,1.0,4.0,2.0,2.0,4.0,2.0,2.0,4.0,5.0,5.0,4.0,1.0
372,Ane Line Søndergaard,Alternativet,Fanø,4.0,2.0,5.0,1.0,1.0,1.0,2.0,4.0,2.0,1.0,4.0,5.0,5.0,1.0,2.0,2.0,1.0,4.0,1.0,1.0,1.0,5.0,5.0,5.0,1.0
373,Linda Frølund,Alternativet,Strib,5.0,2.0,5.0,2.0,2.0,2.0,1.0,4.0,5.0,2.0,4.0,4.0,5.0,2.0,4.0,4.0,1.0,4.0,1.0,2.0,4.0,5.0,4.0,4.0,2.0
375,Jacob Holm,Alternativet,Odense SØ,5.0,1.0,5.0,1.0,2.0,1.0,1.0,2.0,5.0,5.0,5.0,4.0,5.0,1.0,4.0,4.0,1.0,1.0,2.0,1.0,5.0,5.0,5.0,4.0,1.0
376,Maria Dalum,Alternativet,odense,4.0,4.0,5.0,2.0,1.0,2.0,1.0,5.0,2.0,1.0,5.0,5.0,5.0,1.0,5.0,2.0,1.0,5.0,2.0,1.0,5.0,5.0,5.0,4.0,2.0
378,Martin Kjærulff,Alternativet,Emdrup,4.0,1.0,5.0,2.0,2.0,1.0,4.0,2.0,5.0,1.0,4.0,5.0,5.0,2.0,5.0,1.0,1.0,5.0,1.0,1.0,5.0,5.0,5.0,4.0,2.0
380,Sascha Faxe,Alternativet,Ny Tolstrup,5.0,1.0,5.0,1.0,2.0,1.0,2.0,5.0,4.0,2.0,4.0,4.0,5.0,1.0,4.0,2.0,1.0,4.0,1.0,2.0,4.0,5.0,4.0,4.0,1.0
382,Yurdal Cicek,Alternativet,Næstved,4.0,4.0,5.0,4.0,4.0,2.0,2.0,4.0,4.0,2.0,4.0,2.0,5.0,2.0,4.0,2.0,1.0,4.0,2.0,1.0,4.0,4.0,4.0,4.0,2.0
386,Jacob Antvorskov,Alternativet,Odsherred,5.0,1.0,5.0,1.0,4.0,1.0,1.0,4.0,2.0,2.0,5.0,4.0,5.0,1.0,4.0,2.0,1.0,5.0,1.0,2.0,5.0,5.0,5.0,2.0,4.0
390,Tim Wodskou,Alternativet,Frederiksberg ,5.0,2.0,5.0,2.0,2.0,1.0,1.0,5.0,5.0,1.0,4.0,5.0,5.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,5.0,5.0,5.0,4.0,1.0
391,Peter Samir,Alternativet,Charlottenlund,4.0,2.0,5.0,5.0,2.0,1.0,4.0,2.0,2.0,2.0,2.0,5.0,5.0,1.0,2.0,2.0,1.0,4.0,1.0,4.0,2.0,4.0,2.0,5.0,1.0
392,Nana Løcke Buttenschøn,Alternativet,Glostrup ,5.0,4.0,5.0,4.0,4.0,2.0,1.0,5.0,4.0,2.0,5.0,5.0,5.0,1.0,5.0,5.0,4.0,2.0,4.0,1.0,5.0,5.0,4.0,2.0,5.0
393,Jesper Callesen,Alternativet,Gentofte,5.0,2.0,5.0,2.0,2.0,2.0,1.0,2.0,5.0,1.0,4.0,5.0,5.0,1.0,2.0,2.0,1.0,5.0,1.0,1.0,5.0,5.0,5.0,2.0,1.0
396,Roger Courage Matthisen,Alternativet,København Ø,4.0,4.0,5.0,1.0,1.0,2.0,1.0,5.0,5.0,1.0,5.0,5.0,5.0,1.0,5.0,1.0,1.0,4.0,1.0,1.0,4.0,5.0,5.0,4.0,1.0
397,Jiesper Tristan Pedersen,Alternativet,København N,4.0,2.0,5.0,1.0,2.0,1.0,2.0,4.0,4.0,1.0,4.0,4.0,5.0,1.0,4.0,2.0,1.0,4.0,1.0,2.0,4.0,5.0,5.0,4.0,2.0
398,Jan Kristoffersen,Alternativet,København,4.0,1.0,5.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,5.0,1.0,4.0,2.0,1.0,2.0,1.0,2.0,4.0,4.0,4.0,2.0,1.0
399,Mikkel Bahl,Alternativet,København,5.0,1.0,5.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,4.0,5.0,5.0,1.0,4.0,2.0,1.0,5.0,1.0,1.0,5.0,5.0,5.0,5.0,2.0
400,Mette Bram,Alternativet,Frederiksberg,4.0,4.0,5.0,4.0,1.0,2.0,4.0,4.0,4.0,2.0,2.0,5.0,5.0,2.0,4.0,2.0,1.0,2.0,1.0,2.0,5.0,5.0,5.0,4.0,4.0
403,Peter Martin Jakobsen,Alternativet,København,5.0,2.0,5.0,1.0,2.0,1.0,2.0,4.0,4.0,1.0,4.0,5.0,5.0,1.0,2.0,1.0,1.0,4.0,1.0,1.0,4.0,5.0,5.0,4.0,1.0
406,Catharina Næsby Malkki,Alternativet,København ,4.0,4.0,5.0,2.0,2.0,2.0,4.0,4.0,5.0,1.0,4.0,5.0,5.0,1.0,5.0,2.0,2.0,1.0,1.0,2.0,5.0,5.0,4.0,4.0,4.0
408,Vibeke Frost,Alternativet,København,4.0,1.0,5.0,1.0,4.0,2.0,1.0,5.0,5.0,1.0,4.0,5.0,5.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,5.0,5.0,5.0,1.0
409,Helene Brydensholt,Alternativet,Helsingør,4.0,2.0,5.0,1.0,2.0,2.0,1.0,4.0,5.0,1.0,4.0,4.0,5.0,1.0,4.0,1.0,1.0,4.0,1.0,2.0,4.0,5.0,5.0,4.0,1.0
410,Qasam Nazir Ahmad,Alternativet,"Frederiksværk, Region Hovedstaden, Danmark",4.0,1.0,5.0,1.0,1.0,1.0,1.0,4.0,5.0,1.0,5.0,5.0,5.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,5.0,5.0,5.0,1.0
412,Simon Rigét,Alternativet,Gribskov,5.0,1.0,5.0,2.0,2.0,1.0,2.0,4.0,2.0,4.0,4.0,1.0,4.0,1.0,5.0,4.0,1.0,5.0,2.0,2.0,4.0,5.0,4.0,2.0,5.0
413,Nanna Høyrup,Alternativet,Hundested ,5.0,2.0,5.0,2.0,2.0,1.0,1.0,4.0,5.0,1.0,5.0,4.0,5.0,1.0,5.0,1.0,1.0,2.0,1.0,2.0,5.0,5.0,5.0,4.0,2.0
416,Rasmus Harning,Alternativet,Valby,5.0,1.0,5.0,2.0,1.0,1.0,1.0,2.0,5.0,1.0,5.0,5.0,5.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,4.0,5.0,5.0,5.0,1.0
419,Peter Juel-Jensen,"Venstre, Danmarks Liberale Parti",Rønne,1.0,1.0,4.0,4.0,5.0,4.0,2.0,1.0,5.0,4.0,4.0,4.0,2.0,1.0,4.0,5.0,5.0,2.0,4.0,4.0,2.0,1.0,1.0,2.0,4.0
420,Amanda Heitmann,"Venstre, Danmarks Liberale Parti",Faaborg,2.0,1.0,4.0,5.0,5.0,4.0,2.0,1.0,4.0,4.0,4.0,2.0,2.0,4.0,4.0,5.0,4.0,2.0,5.0,4.0,4.0,2.0,2.0,2.0,5.0
421,Anja Lund,"Venstre, Danmarks Liberale Parti",Søndersø,1.0,1.0,4.0,4.0,5.0,5.0,2.0,1.0,5.0,2.0,5.0,4.0,2.0,4.0,4.0,5.0,5.0,2.0,4.0,4.0,2.0,1.0,1.0,2.0,5.0
422,Marlene Ambo-Rasmussen,"Venstre, Danmarks Liberale Parti",Odense ,2.0,2.0,4.0,4.0,4.0,4.0,2.0,2.0,5.0,4.0,4.0,4.0,2.0,4.0,5.0,4.0,5.0,2.0,5.0,2.0,2.0,2.0,2.0,2.0,5.0
424,Sofie Mosgaard,"Venstre, Danmarks Liberale Parti",Odense C,1.0,1.0,2.0,4.0,2.0,4.0,2.0,1.0,4.0,4.0,4.0,2.0,4.0,2.0,4.0,4.0,4.0,4.0,2.0,4.0,2.0,2.0,2.0,4.0,4.0
425,Torben Povlsen,"Venstre, Danmarks Liberale Parti",Frørup,1.0,1.0,2.0,4.0,5.0,4.0,2.0,1.0,5.0,4.0,4.0,4.0,2.0,5.0,4.0,5.0,5.0,4.0,4.0,4.0,2.0,1.0,1.0,2.0,5.0
427,Claus Buch,"Venstre, Danmarks Liberale Parti",København NV,2.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,5.0,4.0,2.0,4.0,2.0,2.0,2.0,4.0,5.0,2.0,5.0,4.0,2.0,2.0,2.0,2.0,5.0
428,Jan E. Jørgensen,"Venstre, Danmarks Liberale Parti",Frederiksberg,1.0,1.0,4.0,5.0,4.0,2.0,2.0,1.0,5.0,4.0,1.0,4.0,4.0,1.0,4.0,5.0,4.0,2.0,4.0,4.0,2.0,1.0,1.0,2.0,5.0
430,Malene Sandfeld,"Venstre, Danmarks Liberale Parti",Frederiksberg,1.0,1.0,5.0,4.0,4.0,4.0,2.0,1.0,5.0,4.0,2.0,5.0,2.0,2.0,4.0,5.0,5.0,2.0,5.0,4.0,2.0,1.0,2.0,1.0,5.0
431,Natascha Remvig,"Venstre, Danmarks Liberale Parti",København N,1.0,1.0,4.0,4.0,2.0,4.0,2.0,1.0,4.0,4.0,2.0,4.0,4.0,1.0,4.0,5.0,5.0,2.0,2.0,4.0,2.0,1.0,1.0,2.0,5.0
432,Zeynep Bardakci,"Venstre, Danmarks Liberale Parti",København,1.0,1.0,5.0,4.0,5.0,4.0,1.0,1.0,5.0,4.0,4.0,4.0,2.0,1.0,4.0,5.0,5.0,2.0,4.0,4.0,2.0,2.0,1.0,2.0,5.0
433,Anders Bo Larsen,"Venstre, Danmarks Liberale Parti",Ølstykke,1.0,1.0,5.0,4.0,5.0,2.0,2.0,1.0,4.0,4.0,2.0,4.0,2.0,4.0,4.0,4.0,2.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,4.0
434,Astrid Søborg,"Venstre, Danmarks Liberale Parti",Bagsværd,1.0,1.0,5.0,4.0,4.0,4.0,2.0,1.0,4.0,4.0,2.0,2.0,2.0,2.0,4.0,5.0,4.0,2.0,4.0,4.0,2.0,2.0,2.0,2.0,4.0
436,Kim Valentin,"Venstre, Danmarks Liberale Parti",odense,1.0,1.0,5.0,4.0,2.0,2.0,2.0,1.0,5.0,4.0,1.0,4.0,4.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,1.0,4.0,4.0
437,Maria Ladegaard,"Venstre, Danmarks Liberale Parti",København,1.0,1.0,5.0,4.0,4.0,4.0,2.0,1.0,5.0,5.0,2.0,1.0,4.0,1.0,5.0,5.0,4.0,4.0,4.0,4.0,2.0,4.0,1.0,4.0,5.0
438,Marie Brixtofte,"Venstre, Danmarks Liberale Parti",Hellerup,2.0,1.0,5.0,4.0,4.0,2.0,2.0,1.0,2.0,4.0,1.0,5.0,4.0,2.0,2.0,4.0,2.0,2.0,4.0,4.0,2.0,2.0,1.0,2.0,4.0
439,Ricki Vejsmose,"Venstre, Danmarks Liberale Parti",Haslev,2.0,2.0,4.0,4.0,5.0,4.0,4.0,1.0,5.0,4.0,4.0,2.0,2.0,2.0,4.0,5.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,4.0
440,Anita Vivi Lilholt,"Venstre, Danmarks Liberale Parti",Tylstrup,1.0,1.0,4.0,5.0,4.0,2.0,2.0,1.0,4.0,5.0,5.0,1.0,2.0,4.0,4.0,2.0,4.0,1.0,2.0,2.0,5.0,4.0,2.0,4.0,4.0
441,Anne Honoré Østergaard,"Venstre, Danmarks Liberale Parti",Nørresundby,1.0,1.0,4.0,4.0,4.0,4.0,2.0,1.0,2.0,4.0,4.0,5.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,4.0
443,Marie Bjerre,"Venstre, Danmarks Liberale Parti",Aalborg,4.0,1.0,4.0,5.0,5.0,2.0,2.0,1.0,2.0,4.0,5.0,4.0,2.0,2.0,4.0,5.0,4.0,4.0,4.0,4.0,2.0,1.0,2.0,2.0,5.0
444,Mikkel Bisgaard,"Venstre, Danmarks Liberale Parti",Vive,2.0,1.0,4.0,4.0,4.0,1.0,2.0,1.0,1.0,4.0,4.0,2.0,2.0,4.0,4.0,5.0,4.0,2.0,5.0,2.0,2.0,2.0,2.0,4.0,5.0
445,Niels H. Bünemann,"Venstre, Danmarks Liberale Parti",Skagen,2.0,1.0,4.0,4.0,2.0,2.0,4.0,1.0,2.0,4.0,4.0,2.0,2.0,2.0,4.0,4.0,4.0,2.0,4.0,2.0,1.0,2.0,1.0,2.0,5.0
446,Phillip Sperling,"Venstre, Danmarks Liberale Parti",Aalborg ,4.0,2.0,5.0,4.0,4.0,0.0,2.0,1.0,1.0,4.0,4.0,4.0,4.0,1.0,4.0,4.0,2.0,4.0,1.0,4.0,2.0,1.0,2.0,2.0,1.0
447,Preben Bang Henriksen,"Venstre, Danmarks Liberale Parti",Aalborg,1.0,1.0,4.0,5.0,4.0,5.0,4.0,1.0,4.0,4.0,4.0,5.0,2.0,1.0,4.0,5.0,5.0,5.0,5.0,2.0,4.0,2.0,2.0,4.0,4.0
448,Torsten Schack Pedersen,"Venstre, Danmarks Liberale Parti",Sorø,1.0,1.0,4.0,5.0,5.0,4.0,2.0,1.0,4.0,4.0,5.0,2.0,1.0,4.0,4.0,5.0,5.0,2.0,4.0,4.0,2.0,1.0,1.0,2.0,5.0
449,Hans Andersen,"Venstre, Danmarks Liberale Parti",Frederikssund,1.0,1.0,4.0,4.0,5.0,4.0,2.0,1.0,5.0,4.0,2.0,4.0,2.0,1.0,4.0,5.0,5.0,2.0,4.0,4.0,2.0,1.0,1.0,2.0,5.0
450,Katarina Ammitzbøll,"Venstre, Danmarks Liberale Parti",Gentofte,1.0,1.0,5.0,4.0,4.0,2.0,2.0,1.0,5.0,4.0,1.0,4.0,4.0,2.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,2.0,1.0,2.0,4.0
451,Marianne Lynghøj,"Venstre, Danmarks Liberale Parti",Kongens Lyngby,1.0,1.0,4.0,4.0,4.0,4.0,2.0,1.0,5.0,4.0,2.0,4.0,4.0,2.0,4.0,4.0,2.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,4.0
452,Sophie Løhde,"Venstre, Danmarks Liberale Parti",Nordsjælland,1.0,1.0,5.0,4.0,4.0,4.0,2.0,1.0,5.0,4.0,2.0,5.0,2.0,2.0,4.0,5.0,5.0,2.0,4.0,4.0,2.0,1.0,1.0,2.0,5.0
453,Tue Villebro,"Venstre, Danmarks Liberale Parti",3230 Græsted,1.0,1.0,5.0,4.0,4.0,2.0,2.0,1.0,5.0,4.0,2.0,5.0,2.0,2.0,2.0,5.0,2.0,5.0,2.0,5.0,1.0,2.0,1.0,4.0,5.0
454,Christian Friis Bach,"Venstre, Danmarks Liberale Parti",Ganløse,1.0,1.0,5.0,4.0,5.0,1.0,5.0,1.0,4.0,4.0,4.0,4.0,2.0,1.0,4.0,2.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,4.0
